player_id,position,team,age,total_value,avg_year,total_guaranteed,fully_guaranteed,Last Name,First Name,Free agency year,Free Agency Type,Team_ID
2377,wide-receiver,13,30,3000000,3000000,0,0,Smith,Torrey,2020,UFA,0
2378,wide-receiver,20,0,11787336,2946834,0,0,Brown,Marquise,2020,ERFA,0
2379,wide-receiver,10,25,2800000,2800000,750000,750000,Allison,Geronimo,2020,UFA,0
2380,wide-receiver,13,22,11171314,2792829,10870809,10870809,Moore,D.J.,2022,UFA,0
2381,wide-receiver,22,29,5500000,2750000,2750000,2750000,Brown,Jaron,2020,UFA,0
2382,cornerback,21,29,6250000,3125000,3250000,3250000,Bademosi,Johnson,2020,UFA,0
2383,cornerback,1,24,3095000,3095000,0,0,Worley,Daryl,2020,UFA,0
2384,cornerback,12,26,3095000,3095000,0,0,Jones,Jonathan,2020,UFA,0
2385,cornerback,10,22,12050734,3012684,12050734,12050734,Alexander,Jaire,2022,UFA,0
2386,cornerback,31,27,3000000,3000000,400000,400000,Johnson,Kevin,2020,UFA,0
2387,cornerback,19,28,3000000,3000000,1000000,1000000,Verrett,Jason,,,0
2388,cornerback,27,27,3000000,3000000,2000000,2000000,Poole,Brian,2020,UFA,0
2389,4-3-outside-linebacker,13,26,2912356,728089,452356,452356,Haynes,Marquis,2022,UFA,0
2390,4-3-outside-linebacker,18,26,2905528,726382,565528,565528,Campbell,De’Vondre,2020,UFA,0
2391,4-3-outside-linebacker,8,26,720000,720000,0,0,March-Lillard,Justin,2020,UFA,0
2392,4-3-outside-linebacker,12,27,720000,720000,0,0,Calhoun,Shilique,2020,UFA,0
2393,4-3-outside-linebacker,22,0,2862920,715730,342920,342920,Burr-Kirven,Ben,2023,UFA,0
2394,safety,14,23,6829970,1707493,4472705,4472705,Baker,Budda,2021,UFA,0
2395,safety,27,26,6554012,1638503,4134462,4134462,Maye,Marcus,2021,UFA,0
2396,safety,12,28,3250000,1625000,1305000,1305000,Brooks,Terrence,2021,UFA,0
2397,safety,23,23,6240410,1560103,3892135,3892135,Williams,Marcus,2021,UFA,0
2398,safety,22,0,6236648,1559162,3829228,3829228,Blair,Marquise,2023,UFA,0
2399,safety,20,32,4200000,1400000,1300000,1300000,Levine,Anthony,2020,UFA,0
2400,safety,22,27,1400000,1400000,400000,400000,King,Akeem,2020,UFA,0
2401,safety,32,28,2700000,1350000,1300000,1300000,Aikens,Walt,2020,UFA,0
2402,quarterback,16,30,2900000,1450000,450000,450000,Griffin,Ryan,2021,UFA,0
2403,quarterback,2,27,1290000,1290000,300000,300000,Hogan,Kevin,2020,UFA,0
2404,quarterback,10,23,4948412,1237103,2893772,2893772,Kizer,DeShone,2021,UFA,0
2405,quarterback,26,32,2150000,1050000,325000,0,Tanney,Alex,2021,UFA,0
2406,quarterback,21,33,1020000,1020000,90000,90000,Webb,Joe,2020,UFA,0
2407,quarterback,5,28,1000000,1000000,1000000,1000000,Bortles,Blake,2020,UFA,0
2408,running-back,2,23,3940020,985005,997020,997020,Freeman,Royce,2022,UFA,0
2409,running-back,31,0,3898000,974500,1035824,1035824,Singletary,Devin,2023,UFA,0
2410,running-back,23,24,3857772,964443,972772,972772,Kamara,Alvin,2021,UFA,0
2411,running-back,5,0,3610656,902664,0,0,Henderson,Darrell,2020,ERFA,0
2412,running-back,13,27,895000,895000,90000,90000,Artis-Payne,Cameron,2020,UFA,0
2413,running-back,27,26,895000,895000,90000,90000,Montgomery,Ty,2020,UFA,0
2414,inside-linebacker,27,0,2824252,706063,304252,304252,Cashman,Blake,2023,UFA,0
2415,inside-linebacker,24,22,2815148,703787,295152,295152,Smith,Cameron,2023,UFA,0
2416,inside-linebacker,29,0,2809396,702349,289396,289396,Speed,EJ,2023,UFA,0
2417,inside-linebacker,15,22,2787768,696942,267768,267768,Walker,D’Andre,2023,UFA,0
2418,inside-linebacker,5,24,2757980,689495,297980,297980,Kiser,Micah,2022,UFA,0
2419,tight-end,14,24,645000,645000,0,0,Seals-Jones,Ricky,2020,RFA,0
2420,tight-end,14,25,645000,645000,0,0,Daniels,Darrell,2020,RFA,0
2421,tight-end,10,27,645000,645000,0,0,Johnson,Malcolm,2020,ERFA,0
2422,tight-end,21,23,2578408,644602,118408,118408,Thomas,Jordan,2022,UFA,0
2423,tight-end,12,26,1275000,637500,0,0,Anderson,Stephen,2020,RFA,0
2424,tight-end,12,24,2529072,632268,69072,69072,Izzo,Ryan,2022,UFA,0
2425,tight-end,1,27,630000,630000,0,0,Waller,Darren,2020,RFA,0
2426,tight-end,24,26,2475456,618864,135456,135456,Morgan,David,2020,UFA,0
2427,traditional-linebacker,8,24,6494972,1623743,4523682,4523682,Smith,Jaylon,2020,RFA,0
2428,traditional-linebacker,25,24,6334438,1583610,3994793,3994793,Jack,Myles,2020,UFA,0
2429,traditional-linebacker,19,29,4750000,1583333,1925000,1250000,Nzeocha,Mark,2022,UFA,0
2430,traditional-linebacker,9,28,1550000,1550000,400000,400000,Armstrong,Ray-Ray,2020,UFA,0
2431,traditional-linebacker,30,28,3050000,1525000,795000,795000,Dzubnar,Nick,2020,UFA,0
2432,traditional-linebacker,27,26,1500000,1500000,500000,500000,Hewitt,Neville,2020,UFA,0
2433,traditional-linebacker,3,30,1500000,1500000,1400000,1400000,Brown,Zach,2020,UFA,0
2434,defensive-back,10,36,10000000,5000000,3250000,3250000,Williams,Tramon,2020,UFA,0
2435,defensive-back,17,28,19500000,4875000,4000000,4000000,Williams,Shawn,2021,UFA,0
2436,defensive-back,14,28,13500000,4500000,9000000,6000000,Swearinger,D.J.,2020,UFA,0
2437,defensive-back,19,28,4500000,4500000,3000000,3000000,Ward,Jimmie,2020,UFA,0
2438,defensive-back,22,29,13500000,4500000,6500000,5500000,McDougald,Bradley,2021,UFA,0
2439,defensive-back,17,28,4500000,4500000,2500000,2500000,Dennard,Darqueze,2020,UFA,0
2440,4-3-defensive-end,32,2020,1755000,585000,0,0,Hendrix,Dewayne,2022,RFA,0
2441,4-3-defensive-end,32,2020,1755000,585000,0,0,Ledbetter,Jonathan,2022,RFA,0
2442,4-3-defensive-end,11,24,1716000,572000,6000,6000,Niemann,Ben,2021,RFA,0
2443,4-3-defensive-end,24,24,1714000,571333,4000,4000,Mata’afa,Hercules,2021,RFA,0
2444,4-3-defensive-end,13,27,570000,570000,0,0,Obada,Efe,2020,ERFA,0
2445,4-3-defensive-end,4,26,570000,570000,0,0,Loewen,Mitchell,2020,RFA,0
2446,offensive-line,21,27,4200000,4200000,1250000,900000,Henderson,Seantrel,2020,UFA,0
2447,offensive-line,31,29,12600000,4200000,1200000,1200000,Long,Spencer,2022,UFA,0
2448,offensive-line,11,27,8279218,4139609,6450000,5000000,Erving,Cameron,2021,UFA,0
2449,offensive-line,28,33,8250000,4125000,3150000,3150000,Foster,Ramon,2021,UFA,0
2450,offensive-line,16,33,4000000,4000000,1000000,1000000,Smith,Evan,2020,UFA,0
2451,offensive-line,21,29,12000000,4000000,5000000,5000000,Kelemete,Senio,2021,UFA,0
2452,offensive-line,15,25,15897658,3974415,15897658,15897658,Conklin,Jack,2020,UFA,0
2453,offensive-line,32,32,11750000,3925000,7050000,4825000,Kilgore,Daniel,2021,UFA,0
2454,edge-rusher,8,27,735000,735000,310000,310000,Gregory,Randy,2021,UFA,0
2455,edge-rusher,18,29,735000,735000,15000,15000,Hageman,Ra’Shede,2020,UFA,0
2456,edge-rusher,22,27,720000,720000,0,0,Jackson,Branden,2020,RFA,0
2457,edge-rusher,2,0,2826896,706724,306896,306896,Hollins,Justin,2023,UFA,0
2458,edge-rusher,8,0,2806784,701696,286784,286784,Jackson,Joe,2023,UFA,0
2459,edge-rusher,27,26,1380000,690000,0,0,Tapper,Charles,2021,UFA,0
2460,edge-rusher,5,24,2734536,683634,274536,274536,Okoronkwo,Ogbonnia,2022,UFA,0
2461,edge-rusher,28,0,2723292,680823,203292,203292,Smith,Sutton,2023,UFA,0
2462,interior-defensive-line,24,25,3078360,769590,678360,678360,Johnson,Jaleel,2021,UFA,0
2463,interior-defensive-line,12,27,760000,760000,0,0,Parry,David,2020,UFA,0
2464,interior-defensive-line,30,27,1510000,755000,0,0,McGill,T.Y.,2020,UFA,0
2465,interior-defensive-line,19,25,2948412,737132,608412,608412,Day,Sheldon,2020,UFA,0
2466,interior-defensive-line,5,23,2912356,728089,452356,452356,Franklin-Myers,John,2022,UFA,0
2467,linebacker,26,0,3366848,841712,0,0,Ximines,Oshane,2020,ERFA,0
2468,linebacker,25,0,3342172,835543,0,0,Williams,Quincy,2020,ERFA,0
2469,linebacker,11,25,3323141,830785,761516,761516,O’Daniel,Dorian,2022,UFA,0
2470,linebacker,13,0,3257016,814254,737016,737016,Miller,Christian,2023,UFA,0
2471,linebacker,25,30,805000,805000,0,0,Goode,Najee,2020,UFA,0
2472,linebacker,25,28,805000,805000,0,0,Alexander,DJ,2020,UFA,0
2473,linebacker,25,27,805000,805000,0,0,Wilson,Ramik,2020,UFA,0
2474,4-3-defensive-tackle,4,27,1560000,520000,0,0,Atkins,John,2021,ERFA,0
2475,4-3-defensive-tackle,26,2020,495000,495000,0,0,Ceresna,Jake,2020,ERFA,0
2476,4-3-defensive-tackle,11,24,495000,495000,0,0,Ivie,Joey,2020,ERFA,0
2477,4-3-defensive-tackle,28,24,495000,495000,0,0,Craig,Winston,2020,ERFA,0
2478,4-3-defensive-tackle,12,24,495000,495000,0,0,Thurman,Nick,2020,ERFA,0
2479,4-3-defensive-tackle,11,0,495000,495000,0,0,Walker,Cavon,2020,ERFA,0
2480,4-3-defensive-tackle,32,22,975000,487500,0,0,Norton,Kendrick,2020,ERFA,0
2481,defensive-line,1,28,1100000,1100000,750000,750000,Mayowa,Benson,2020,UFA,0
2482,defensive-line,29,24,4366054,1091514,1993126,1993126,Lewis,Tyquan,2022,UFA,0
2483,defensive-line,11,25,4321218,1080305,2303296,2303296,Kpassagnon,Tanoh,2021,UFA,0
2484,defensive-line,12,26,1030000,1030000,75000,75000,Shelton,Danny,2020,UFA,0
2485,defensive-line,9,24,4082294,1020574,0,0,Thomas,Chad,2022,UFA,0
2486,defensive-line,26,24,4047880,1011970,1029516,1029516,Hill,B.J.,2022,UFA,0
2487,wide-receiver,18,25,10900732,2725183,9907077,9907077,Ridley,Calvin,2022,UFA,0
2488,wide-receiver,12,26,2600000,2600000,500000,500000,Dorsett,Phillip,2020,UFA,0
2489,wide-receiver,21,25,10164312,2541078,9859270,9859270,Fuller,Will,2021,UFA,0
2490,wide-receiver,12,0,10098348,2524587,8900237,8900237,Harry,N’Keal,2023,UFA,0
2491,cornerback,20,23,11847480,2961870,11847480,11847480,Humphrey,Marlon,2021,UFA,0
2492,cornerback,19,28,8850000,2950000,4865000,3615000,Williams,K’Waun,2021,UFA,0
2493,cornerback,15,24,11283012,2820753,11283012,11283012,Jackson,Adoree’,2021,UFA,0
2494,cornerback,26,0,10525720,2631430,0,0,Baker,Deandre,2020,ERFA,0
2495,cornerback,1,24,10467662,2616916,9924129,9924129,Conley,Gareon,2021,UFA,0
2496,cornerback,31,24,10091351,2522838,8805258,8805258,White,Tre’Davious,2021,UFA,0
2497,cornerback,24,22,9867484,2466871,8689994,8689994,Hughes,Mike,2022,UFA,0
2498,4-3-outside-linebacker,19,0,2841712,710428,321716,321716,Greenlaw,Dre,2023,UFA,0
2499,4-3-outside-linebacker,32,0,2831964,707991,311964,311964,Van Ginkel,Andrew,2023,UFA,0
2500,4-3-outside-linebacker,22,24,2777620,694405,317620,317620,Griffin,Shaquem,2022,UFA,0
2501,4-3-outside-linebacker,12,27,2075000,691667,0,0,Kamalu,Ufomba,2021,UFA,0
2502,4-3-outside-linebacker,12,23,2763952,690988,303952,303952,Bentley,Ja’Whaun,2022,UFA,0
2503,4-3-outside-linebacker,9,24,2748948,687237,288948,288948,Avery,Genard,2022,UFA,0
2504,safety,6,27,2600000,1300000,250000,250000,Everett,Deshazor,2020,UFA,0
2505,safety,13,32,2600000,1300000,400000,400000,Jones,Colin,2021,UFA,0
2506,safety,3,32,1300000,1300000,500000,500000,Sendejo,Andrew,2020,UFA,0
2507,safety,16,24,5199286,1299822,3087631,3087631,Evans,Justin,2021,UFA,0
2508,safety,17,22,4947817,1236954,2383313,2383313,Bates III,Jessie,2022,UFA,0
2509,safety,4,29,1200000,1200000,250000,250000,Wilson,Tavon,2020,UFA,0
2510,quarterback,28,24,3921866,980467,932264,932264,Rudolph,Mason,2022,UFA,0
2511,quarterback,13,0,3852996,963249,822180,822180,Grier,Will,2023,UFA,0
2512,quarterback,4,29,895000,895000,90000,90000,Savage,Tom,2020,UFA,0
2513,quarterback,24,27,895000,895000,90000,90000,Mannion,Sean,2020,UFA,0
2514,quarterback,19,26,3528646,882162,706288,706288,Beathard,C.J.,2021,UFA,0
2515,running-back,25,28,895000,895000,250000,250000,Blue,Alfred,2020,UFA,0
2516,running-back,18,30,895000,895000,90000,40000,Barner,Kenjon,2020,UFA,0
2517,running-back,25,29,895000,895000,50000,50000,Cunningham,Benny,2020,UFA,0
2518,running-back,7,0,3572880,893220,0,0,Montgomery,David,2020,ERFA,0
2519,running-back,24,0,3471180,867795,822172,822172,Mattison,Alexander,2023,UFA,0
2520,running-back,12,0,3412204,853051,0,0,Harris,Damien,2020,ERFA,0
2521,running-back,23,28,850000,850000,45000,45000,Allen,Buck,2020,UFA,0
2522,inside-linebacker,6,0,2754884,688721,234884,234884,Holcomb,Cole,2023,UFA,0
2523,inside-linebacker,13,24,2733376,683344,273376,273376,"Carter, Jr.",Jermaine,2022,UFA,0
2524,inside-linebacker,15,23,2690372,672593,170372,170372,Long Jr.,David,2023,UFA,0
2525,inside-linebacker,15,24,2671564,667891,271564,271564,Brown,Jayon,2021,UFA,0
2526,inside-linebacker,29,24,2665428,666357,265428,265428,Walker Jr.,Anthony,2021,UFA,0
2527,inside-linebacker,1,24,2653428,663426,253704,253704,Lee,Marquel,2021,UFA,0
2528,inside-linebacker,17,0,2647840,661960,127840,127840,Davis,Deshaun,2023,UFA,0
2529,tight-end,17,26,2464284,616071,64284,64284,Schreck,Mason,2021,UFA,0
2530,tight-end,23,25,1230000,615000,0,0,Griffin,Garrett,2021,RFA,0
2531,tight-end,24,25,1230000,615000,0,0,Hikutini,Cole,2021,RFA,0
2532,tight-end,9,26,2453392,613348,383392,383392,DeValve,Seth,2020,UFA,0
2533,tight-end,4,28,1200000,600000,0,0,Cunningham,Jerome,2020,RFA,0
2534,tight-end,3,26,1200000,600000,0,0,Perkins,Joshua,2020,UFA,0
2535,tight-end,13,26,1200000,600000,0,0,Hemingway,Temarrick,2020,RFA,0
2536,traditional-linebacker,31,29,3000000,1500000,550000,550000,Stanford,Julian,2020,UFA,0
2537,traditional-linebacker,11,26,5841370,1460343,3613785,3613785,Ragland,Reggie,2020,UFA,0
2538,traditional-linebacker,30,23,5759578,1439895,3490583,3490583,Nwosu,Uchenna,2022,UFA,0
2539,traditional-linebacker,1,30,2750000,1375000,1400000,1400000,Wilber,Kyle,2020,UFA,0
2540,traditional-linebacker,19,30,1350000,1350000,1000000,0,Smith,Malcolm,2020,UFA,0
2541,defensive-back,12,28,17000000,4250000,6500000,6500000,Harmon,Duron,2021,UFA,0
2542,defensive-back,32,23,16447768,4111942,16447768,16447768,Fitzpatrick,Minkah,2022,UFA,0
2543,defensive-back,11,29,16000000,4000000,7940000,4690000,Sorensen,Daniel,2021,UFA,0
2544,defensive-back,3,29,4000000,4000000,1500000,1500000,McLeod,Rodney,2020,Void,0
2545,defensive-back,23,23,15359736,3839934,15359736,15359736,Lattimore,Marshon,2021,UFA,0
2546,defensive-back,23,24,15152320,3788080,15152320,15152320,Apple,Eli,2020,UFA,0
2547,defensive-back,16,24,14177654,3544414,14177654,14177654,Hargreaves,Vernon,2021,UFA,0
2548,defensive-back,32,27,3500000,3500000,500000,500000,Rowe,Eric,2020,UFA,0
2549,4-3-defensive-end,31,25,1710000,570000,0,0,Love,Mike,2021,ERFA,0
2550,4-3-defensive-end,24,24,1680000,560000,45000,45000,Bower,Tashawn,2020,RFA,0
2551,4-3-defensive-end,12,25,1665000,555000,0,0,Davis,Keionta,2020,ERFA,0
2552,4-3-defensive-end,18,0,1080000,540000,0,0,Larkin,Austin,2021,ERFA,0
2553,4-3-defensive-end,18,23,1080000,540000,0,0,Tuioti-Mariner,Jacob,2021,ERFA,0
2554,4-3-defensive-end,3,0,1080000,540000,0,0,Ostman,Joe,2021,ERFA,0
2555,4-3-defensive-end,8,25,1080000,540000,0,0,Soto,Shakir,2021,ERFA,0
2556,4-3-defensive-end,4,0,1080000,540000,0,0,Wynn,Jonathan,2021,ERFA,0
2557,offensive-line,8,27,7500000,3750000,1500000,1500000,Fleming,Cameron,2021,UFA,0
2558,offensive-line,18,0,14708756,3677189,14708756,14708756,Lindstrom,Chris,2023,UFA,0
2559,offensive-line,31,26,7250000,3625000,3900000,3900000,Feliciano,Jon,2021,UFA,0
2560,offensive-line,1,24,13471308,3367827,13471308,13471308,Miller,Kolton,2022,UFA,0
2561,offensive-line,6,25,3250000,3250000,1500000,1500000,Flowers,Ereck,2020,UFA,0
2562,edge-rusher,29,25,1350000,675000,0,0,Ward,Jihad,2020,UFA,0
2563,edge-rusher,29,0,2677608,669402,157608,157608,Green,Gerri,2023,UFA,0
2564,edge-rusher,7,25,2631900,657975,171900,171900,Fitts,Kylie,2022,UFA,0
2565,edge-rusher,31,0,2618464,654616,98464,98464,Johnson Jr.,Darryl,2023,UFA,0
2566,edge-rusher,19,26,2610404,652601,270404,270404,Blair,Ronald,2020,UFA,0
2567,edge-rusher,20,27,2595736,648934,255736,255736,Judon,Matt,2020,UFA,0
2568,interior-defensive-line,3,25,2900224,725056,560224,560224,Ridgeway,Hassan,2020,UFA,0
2569,interior-defensive-line,13,29,725000,725000,5000,5000,Barnes,T.J.,2020,UFA,0
2570,interior-defensive-line,13,25,725000,725000,5000,5000,Vaeao,Destiny,2020,UFA,0
2571,interior-defensive-line,23,27,2882344,720586,542344,542344,Onyemata,David,2020,UFA,0
2572,interior-defensive-line,4,28,720000,720000,0,0,Kilgo,Darius,2020,RFA,0
2573,interior-defensive-line,31,28,720000,720000,0,0,Thomas,Robert,2020,RFA,0
2574,interior-defensive-line,21,26,720000,720000,0,0,Heath,Joel,2020,UFA,0
2575,linebacker,16,27,805000,805000,0,0,Nelson,Corey,2020,UFA,0
2576,linebacker,3,29,805000,805000,0,0,Worrilow,Paul,2020,UFA,0
2577,linebacker,5,27,805000,805000,90000,90000,Hager,Bryce,2020,UFA,0
2578,linebacker,32,28,795000,795000,100000,75000,Elliott,Jayrone,2020,UFA,0
2579,linebacker,30,0,3178808,794702,658808,658808,Tranquill,Drue,2023,UFA,0
2580,linebacker,16,25,3175288,793822,706288,706288,Beckwith,Kendell,2021,RFA,0
2581,defensive-line,8,28,1000000,1000000,300000,300000,Hyder,Kerry,2020,UFA,0
2582,defensive-line,2,27,3937904,984476,1738928,1738928,Gotsis,Adam,2020,UFA,0
2583,defensive-line,9,25,3907152,976788,981564,981564,Ogunjobi,Larry,2021,UFA,0
2584,defensive-line,27,26,3875720,968930,987720,987720,Shepherd,Nathan,2022,UFA,0
2585,defensive-line,21,25,3870380,967595,215380,215380,Reader,D.J.,2020,UFA,0
2586,defensive-line,25,24,3846263,961566,964160,964160,Smoot,Dawuane,2021,UFA,0
2587,wide-receiver,6,27,10049644,2512411,9429238,9429238,Doctson,Josh,2020,UFA,0
2588,wide-receiver,13,30,7500000,2500000,2000000,2000000,Wright,Jarius,2021,UFA,0
2589,wide-receiver,12,34,5000000,2500000,1000000,1000000,Slater,Matt,2020,UFA,0
2590,wide-receiver,27,30,5000000,2500000,2750000,2750000,Bellamy,Josh,2021,UFA,0
2591,wide-receiver,24,24,9934980,2483745,9280210,9280210,Treadwell,Laquon,2020,UFA,0
2592,wide-receiver,23,27,2400000,2400000,1500000,1500000,Meredith,Cameron,2020,UFA,0
2593,wide-receiver,3,26,9377372,2344343,8777566,8777566,Agholor,Nelson,2020,UFA,0
2594,wide-receiver,31,31,4600000,2300000,3000000,3000000,Roberts,Andre,2021,UFA,0
2595,cornerback,17,27,9705642,2426411,8712145,8712145,Jackson III,William,2021,UFA,0
2596,cornerback,28,24,9590984,2397746,7833122,7833122,Burns,Artie,2020,UFA,0
2597,cornerback,5,26,9584160,2396040,9584160,9584160,Peters,Marcus,2020,UFA,0
2598,cornerback,23,26,2250000,2250000,2250000,2250000,Williams,PJ,2020,UFA,0
2599,cornerback,8,27,8601938,2150485,6993947,6993947,Jones,Byron,2020,UFA,0
2600,cornerback,4,30,2150000,2150000,700000,700000,Melvin,Rashaan,2020,UFA,0
2601,cornerback,31,27,2100000,2100000,250000,250000,Gaines,EJ,2020,UFA,0
2602,cornerback,23,26,2025000,2025000,0,0,Crawley,Ken,2020,UFA,0
2603,4-3-outside-linebacker,30,0,2676956,669239,156956,156956,Egbule,Emeke,2023,UFA,0
2604,4-3-outside-linebacker,31,25,2661516,665379,261516,261516,Milano,Matt,2021,UFA,0
2605,4-3-outside-linebacker,22,24,2622040,655510,162040,162040,Martin,Jacob,2022,UFA,0
2606,4-3-outside-linebacker,8,23,2616304,654076,156304,156304,Covington,Chris,2022,UFA,0
2607,4-3-outside-linebacker,18,24,2606628,651657,146628,146628,Oluokun,Foyesade,2022,UFA,0
2608,safety,12,24,4744876,1186219,2706496,2706496,Dawson,Duke,2022,UFA,0
2609,safety,30,0,4732116,1183029,0,0,Adderley,Nasir,2020,ERFA,0
2610,safety,3,26,2350000,1175000,180000,180000,Countess,Blake,2021,UFA,0
2611,safety,5,0,4673694,1168424,0,0,Rapp,Taylor,2020,ERFA,0
2612,safety,11,0,4615266,1153817,2294427,2294427,Thornhill,Juan,2023,UFA,0
2613,safety,2,24,4430972,1107743,2523932,2523932,Cravens,Su’a,2021,UFA,0
2614,safety,21,29,1105000,1105000,150000,150000,Addae,Jahleel,2020,UFA,0
2615,safety,10,25,4233412,1058353,2068944,2068944,Jones,Josh,2021,UFA,0
2616,quarterback,29,27,3410832,852708,680604,680604,Brissett,Jacoby,2020,UFA,0
2617,quarterback,17,0,3309660,827415,0,0,Finley,Ryan,2020,ERFA,0
2618,quarterback,7,28,826400,826400,21400,21400,Bray,Tyler,2020,UFA,0
2619,quarterback,13,26,805000,805000,0,0,Heinicke,Taylor,2020,UFA,0
2620,quarterback,26,24,3167700,791925,707700,707700,Lauletta,Kyle,2022,UFA,0
2621,quarterback,12,0,3156112,789028,636112,636112,Stidham,Jarrett,2023,UFA,0
2622,quarterback,28,24,2959124,739781,559124,559124,Dobbs,Joshua,2021,UFA,0
2623,running-back,32,25,3381260,845315,821260,821260,Drake,Kenyan,2020,UFA,0
2624,running-back,6,0,3274332,818583,754332,754332,Love,Bryce,2023,UFA,0
2625,running-back,20,0,3261656,815414,741656,741656,Hill,Justice,2023,UFA,0
2626,running-back,21,23,3259984,814996,759484,759484,Foreman,D’Onta,2021,UFA,0
2627,running-back,31,28,810000,810000,50000,50000,Perry,Senorise,2020,UFA,0
2628,inside-linebacker,28,0,2647832,661958,0,0,Gilbert III,Ulysees,2020,ERFA,0
2629,inside-linebacker,12,23,2641496,660374,181496,181496,Sam,Christian,2022,UFA,0
2630,inside-linebacker,10,0,2617904,654476,97904,97904,Summers,Ty,2023,UFA,0
2631,inside-linebacker,6,24,2613008,653252,153008,153008,Dion Hamilton,Shaun,2022,UFA,0
2632,inside-linebacker,16,23,2605376,651344,145376,145376,Cichy,Jack,2022,UFA,0
2633,inside-linebacker,5,0,2594580,648645,0,0,Allen,Dakota,2020,ERFA,0
2634,tight-end,13,26,1200000,600000,0,0,Gordon,Dillon,2020,RFA,0
2635,tight-end,28,25,1200000,600000,0,0,Edmunds,Trey,2020,ERFA,0
2636,tight-end,12,23,1770000,590000,115000,115000,Beck,Andrew,2022,RFA,0
2637,tight-end,7,25,1770000,590000,45000,45000,Raymond,Dax,2022,RFA,0
2638,tight-end,29,23,1770000,590000,15000,15000,Hentges,Hale,2022,RFA,0
2639,tight-end,26,23,1765000,588333,50000,50000,Conrad,C.J.,2022,RFA,0
2640,tight-end,24,22,1765000,588333,20000,20000,Dillon,Brandon,2022,RFA,0
2641,traditional-linebacker,19,26,2500000,1250000,1100000,1100000,Mayo,David,2021,UFA,0
2642,traditional-linebacker,32,23,4697534,1174384,2699912,2699912,McMillan,Raekwon,2021,UFA,0
2643,traditional-linebacker,18,25,4545640,1136410,2612540,2612540,Jones,Deion,2020,UFA,0
2644,traditional-linebacker,21,25,4471738,1117935,2525433,2525433,Cunningham,Zach,2021,UFA,0
2645,traditional-linebacker,1,30,1100000,1100000,350000,350000,Marshall,Brandon,2020,UFA,0
2646,traditional-linebacker,19,23,3979325,994831,1010188,1010188,Warner,Fred,2022,UFA,0
2647,traditional-linebacker,32,23,3809200,952300,975200,975200,Baker,Jerome,2022,UFA,0
2648,defensive-back,17,29,10500000,3500000,3100000,2500000,Webb,B.W.,2022,UFA,0
2649,defensive-back,6,27,10500000,3500000,5250000,3750000,Dunbar,Quinton,2021,UFA,0
2650,defensive-back,9,27,10000000,3333333,4500000,3500000,Mitchell,Terrance,2021,UFA,0
2651,defensive-back,13,28,6600000,3300000,2400000,2400000,Cockrell,Ross,2020,UFA,0
2652,defensive-back,26,35,6500000,3250000,3225000,3225000,Bethea,Antoine,2021,UFA,0
2653,4-3-defensive-end,24,26,500000,500000,5000,5000,Schult,Karter,2020,ERFA,0
2654,4-3-defensive-end,26,26,495500,495500,500,500,Jenkins,Alex,2020,ERFA,0
2655,4-3-defensive-end,11,0,495000,495000,0,0,McCray,Robert,2020,ERFA,0
2656,4-3-defensive-end,30,23,495000,495000,0,0,Afriyie,Patrick,2020,ERFA,0
2657,4-3-defensive-end,1,25,495000,495000,0,0,Barrett,Alex,2020,ERFA,0
2658,4-3-defensive-end,28,26,495000,495000,0,0,Jones,J’terius,2020,ERFA,0
2659,4-3-defensive-end,12,24,495000,495000,0,0,Harris,Trent,2020,ERFA,0
2660,offensive-line,24,0,12882870,3220718,12882870,12882870,Bradbury,Garrett,2023,UFA,0
2661,offensive-line,32,25,12457650,3114413,12457650,12457650,Tunsil,Laremy,2021,UFA,0
2662,offensive-line,22,27,3095000,3095000,0,0,Fant,George,2020,UFA,0
2663,offensive-line,28,28,3095000,3095000,0,0,Finney,B.J.,2020,UFA,0
2664,offensive-line,17,27,3095000,3095000,0,0,Hopkins,Trey,2020,UFA,0
2665,offensive-line,3,0,12371612,3092903,12371612,12371612,Dillard,Andre,2023,UFA,0
2666,offensive-line,21,23,1225550,3056388,12225550,12225550,Howard,Tytus,2023,UFA,0
2667,offensive-line,22,28,6000000,3000000,1000000,1000000,Fluker,DJ,2021,UFA,0
2668,edge-rusher,6,24,2594576,648644,74576,74576,Brailford,Jordan,2023,UFA,0
2669,edge-rusher,29,27,645000,645000,0,0,Nicolas,Dadi,2020,RFA,0
2670,edge-rusher,29,24,1935000,645000,0,0,Muhammad,Al-Quadin,2021,UFA,0
2671,edge-rusher,2,26,1935000,645000,0,0,Wallace,Aaron,2021,UFA,0
2672,interior-defensive-line,32,25,720000,720000,0,0,Washington,Adolphus,2020,UFA,0
2673,interior-defensive-line,22,28,720000,720000,0,0,Meder,Jamie,2020,UFA,0
2674,interior-defensive-line,17,23,2875844,718961,535844,535844,Billings,Andrew,2020,UFA,0
2675,interior-defensive-line,32,26,1420000,710000,75000,50000,Holmes,Tyrone,2021,UFA,0
2676,interior-defensive-line,10,0,2833268,708317,313264,313264,Keke,Kingsley,2023,UFA,0
2677,linebacker,2,25,3173984,793496,713984,713984,Jewell,Josey,2022,UFA,0
2678,linebacker,7,24,3138576,784644,678576,678576,Iyiegbuniwe,Joel,2022,UFA,0
